id,NumDash,NumDots,NumDashInHostname,UrlLength,NumQueryComponents,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLevel
8537,0,2,0,37,0,0,0,0,19,3
9603,3,3,0,59,0,0,0,1,14,4
5520,9,1,1,80,0,0,0,1,18,2
9614,0,2,0,40,0,0,0,0,26,1
3084,13,3,0,150,0,0,0,1,22,4
2960,1,2,1,68,0,0,0,1,21,3
2103,0,4,0,45,0,0,0,1,16,3
633,0,2,0,48,0,0,0,0,15,3
6814,1,3,0,71,0,0,0,1,30,2
2494,0,2,0,60,0,0,0,0,12,6
2666,0,5,0,60,0,0,0,1,15,4
8495,0,1,0,25,0,0,0,0,17,0
8426,0,2,0,32,0,0,0,0,24,0
9267,0,2,0,40,0,0,0,0,21,3
4212,3,6,0,91,0,0,0,1,26,4
3875,0,7,0,111,2,0,0,0,13,3
2818,0,3,0,52,1,0,0,0,14,2
8269,9,2,0,102,0,0,0,1,25,3
9816,2,2,0,47,0,0,0,1,16,3
7427,2,2,0,114,6,0,0,0,18,4
8603,0,2,0,35,0,0,0,0,17,3
8476,0,2,0,51,0,0,0,0,12,3
1736,0,1,0,58,0,0,0,0,34,2
7398,6,2,1,144,5,0,0,0,10,1
4256,0,2,0,50,0,0,0,0,20,2
8289,0,1,0,32,0,0,0,0,8,3
2476,0,3,0,51,0,0,0,1,25,2
9985,1,2,0,48,0,0,0,0,16,2
3714,0,3,0,60,0,0,0,0,21,4
8979,0,2,0,31,0,0,0,0,23,0
1805,0,1,0,66,0,0,0,0,21,3
708,2,3,2,92,0,0,1,0,75,1
9192,1,2,0,46,0,0,0,0,18,2
5190,4,2,0,66,0,0,0,1,20,4
5473,12,1,0,89,0,0,0,1,11,2
73,0,2,0,52,0,0,0,0,25,2
7844,16,1,0,136,0,0,0,1,19,3
5102,10,1,0,85,0,0,0,1,15,2
6765,8,2,0,98,2,0,0,1,21,2
1126,2,3,0,150,2,0,0,0,24,4
1242,1,4,0,97,0,0,0,0,29,6
8254,5,1,0,65,0,0,0,1,20,2
2350,1,7,0,95,0,0,0,1,20,2
6603,8,1,0,76,0,0,0,0,16,2
6781,7,2,0,76,0,0,0,1,13,3
4359,0,2,0,35,0,0,0,0,10,1
1344,1,3,0,70,0,0,0,1,15,5
9989,0,3,0,50,2,0,0,0,20,1
8680,0,2,0,51,2,0,0,0,16,1
9576,0,3,0,51,2,0,0,0,18,1
6653,0,3,0,80,3,0,0,0,18,1
1101,0,2,0,63,0,0,0,0,12,6
7328,3,1,0,65,0,0,0,1,14,2
7623,0,3,0,63,0,0,0,0,19,4
988,0,2,0,36,0,0,0,0,15,2
2853,0,3,0,31,0,0,0,0,10,2
631,3,6,0,142,0,0,0,1,15,8
1250,0,2,0,43,0,0,0,0,14,3
3180,1,2,1,68,0,0,0,1,21,3
483,1,1,0,170,0,0,0,1,26,11
3041,0,2,0,53,0,0,0,1,13,6
5011,0,3,0,23,0,0,0,0,15,0
8728,0,2,0,43,0,0,0,0,35,0
7001,3,3,0,86,0,0,0,0,16,4
3274,0,3,0,64,0,0,0,1,25,4
7228,8,1,0,75,0,0,0,1,9,5
3684,0,6,0,62,0,0,1,1,28,4
6675,6,1,0,109,0,0,0,1,31,5
6808,0,2,0,79,0,0,0,1,26,2
9739,1,2,1,52,0,0,0,1,28,3
1317,0,2,0,52,0,0,0,1,23,3
3226,1,2,0,92,0,0,0,0,29,5
1073,1,3,0,73,1,0,0,0,21,2
4816,0,4,0,44,0,0,0,0,22,3
8460,0,2,0,48,0,0,0,0,29,2
5753,5,3,0,85,0,0,0,1,26,3
9146,0,1,0,53,0,0,0,1,17,5
4617,0,2,0,61,0,0,0,0,8,5
3098,0,2,0,48,0,0,0,0,22,3
6870,7,3,0,112,0,0,0,1,16,8
1301,1,2,0,66,0,0,0,1,11,5
7286,1,3,1,121,0,0,0,1,22,3
6285,10,1,2,104,0,0,0,1,25,2
5496,6,2,0,83,0,0,0,1,32,2
5292,16,3,0,150,1,0,0,0,23,4
1799,0,2,0,48,0,0,0,1,15,3
5204,7,1,0,107,0,0,0,0,8,5
8228,0,2,0,70,2,0,0,0,14,2
5048,0,3,0,25,0,0,0,0,17,0
6442,2,2,0,71,1,0,0,0,16,3
8106,12,1,0,121,0,0,0,1,16,5
2360,0,4,0,57,0,0,0,0,17,4
9381,3,2,0,57,0,0,0,0,15,5
3655,1,3,1,65,0,0,0,0,21,6
7053,1,1,0,64,0,0,0,0,13,5
1287,2,3,1,56,0,0,0,0,14,4
9127,0,1,0,42,1,0,0,0,15,2
4446,0,2,0,45,0,0,0,0,12,3
2138,0,4,0,97,1,0,0,1,22,4
6788,6,2,0,93,0,0,0,1,13,6
9753,2,2,0,41,0,0,0,1,16,2
8511,2,1,0,59,0,0,0,0,16,3
9540,0,2,0,31,0,0,0,0,12,2
6895,4,4,0,83,0,0,0,0,26,6
8570,0,2,0,35,0,0,0,1,11,1
7152,4,1,0,61,0,0,0,0,8,3
964,0,14,0,248,6,0,0,1,15,4
6013,0,5,0,98,5,0,1,1,20,2
4883,0,3,0,53,0,0,0,1,24,3
141,3,6,0,142,0,0,0,1,15,8
9033,0,1,0,32,0,0,0,0,11,2
6937,0,3,0,123,3,0,0,0,19,2
6543,0,1,0,106,0,0,0,1,13,3
5244,10,3,0,126,0,0,0,1,19,5
4432,0,2,0,42,0,0,0,0,18,2
407,1,2,0,73,0,0,0,0,13,4
8213,5,5,0,103,0,0,0,1,31,5
8377,0,1,0,37,0,0,0,0,13,3
8628,0,1,0,26,0,0,0,1,12,2
8235,19,3,0,176,0,0,0,1,31,4
4400,2,3,0,92,0,0,0,1,13,8
5253,0,2,0,94,5,0,0,0,18,1
12,0,2,0,47,0,0,0,0,22,2
4761,0,2,0,49,0,0,0,0,11,3
1178,0,2,0,45,0,0,0,0,37,0
2864,0,2,0,50,0,0,0,0,19,2
6472,2,6,0,198,7,0,0,0,13,1
6229,9,1,0,107,0,0,0,1,9,5
2990,3,3,1,153,0,0,0,1,20,8
7118,5,1,0,67,0,0,0,1,12,2
7011,8,2,0,106,0,0,0,1,25,2
8558,0,3,0,55,0,0,0,0,24,3
1441,0,1,0,33,0,0,0,0,13,3
9748,1,2,1,46,1,0,0,0,17,2
2876,1,3,0,53,0,0,0,0,22,3
9099,1,1,1,40,0,0,0,0,32,0
8789,2,1,0,47,0,0,0,1,19,3
7233,0,1,0,87,3,0,0,0,13,1
3727,0,3,0,51,0,0,0,1,29,5
2773,1,4,0,64,0,0,0,0,23,3
455,0,2,0,34,0,0,0,0,13,1
8190,5,3,0,78,0,0,0,1,13,4
1368,0,4,0,55,1,1,0,0,12,3
3713,1,2,0,67,0,0,0,0,32,4
9853,0,3,0,54,1,0,0,1,18,2
1389,0,2,0,52,0,0,0,1,23,3
1001,0,2,0,51,1,0,0,0,12,2
7762,0,4,0,89,0,0,0,0,20,4
3554,1,4,0,74,0,0,0,0,25,3
4115,0,3,0,48,0,0,0,0,18,3
1668,0,1,0,72,0,0,0,0,17,7
3174,2,2,2,69,0,0,1,0,28,2
9398,3,3,0,51,0,0,0,1,16,1
489,0,1,0,78,0,0,0,0,20,5
3231,0,6,0,103,0,0,0,1,12,6
3829,0,2,0,39,0,0,0,1,22,3
8652,0,2,0,43,2,0,0,1,14,2
5209,2,4,1,97,0,0,0,0,27,4
7849,1,4,1,81,0,0,0,0,23,3
5705,0,1,0,132,0,0,0,0,14,11
9640,1,3,0,54,0,0,0,0,16,2
8134,7,2,0,95,0,0,0,1,19,3
704,0,4,0,34,0,0,0,1,17,2
5106,7,1,0,91,0,0,0,1,13,6
8894,0,1,0,39,0,0,0,0,21,2
3292,1,3,0,78,0,0,0,0,25,4
8126,5,1,0,63,0,0,0,1,10,3
9632,0,3,0,48,0,0,0,1,14,2
9022,0,2,0,52,1,0,0,1,21,2
4910,0,2,0,63,0,0,0,0,27,6
4441,1,4,0,73,0,0,0,0,17,6
987,1,3,0,57,0,0,0,0,19,3
9237,0,2,0,37,0,0,0,0,29,0
9884,1,2,0,55,0,0,0,1,18,4
7706,1,1,0,64,0,0,0,0,11,3
6258,0,4,0,153,4,0,0,1,8,2
6090,0,3,0,99,5,0,0,0,18,1
5239,13,2,0,121,0,0,0,1,18,2
1199,0,2,0,36,0,0,0,0,13,2
9071,0,3,0,39,0,0,0,0,15,3
7520,1,2,0,173,8,0,0,0,8,2
6813,4,3,0,78,1,0,0,0,19,1
8321,0,2,0,44,1,0,0,1,11,2
7176,8,3,0,105,0,0,1,1,32,5
4471,0,3,0,223,1,0,0,0,24,5
892,0,3,0,44,0,0,0,0,23,2
1970,0,2,0,33,0,0,0,0,11,2
5758,6,2,0,78,0,0,0,0,21,2
6528,4,1,0,79,0,0,0,1,10,3
6295,8,3,0,125,0,0,0,0,28,2
7596,7,2,0,132,3,0,0,0,24,5
3250,0,2,0,39,0,0,0,0,19,3
6571,13,1,0,135,2,0,0,1,13,3
6639,14,4,0,113,0,0,0,1,14,4
7352,6,1,0,70,0,0,0,1,12,2
9173,0,3,0,59,0,0,0,1,15,3
7474,6,1,1,97,0,0,0,0,12,6
9602,0,3,0,57,1,0,0,0,25,2
8674,0,1,0,31,0,0,0,1,8,3
1240,1,3,0,56,0,0,0,1,23,4
2290,0,2,0,45,0,0,0,0,11,3
2741,0,3,0,38,0,0,0,0,19,1
4586,1,5,0,58,0,0,0,1,12,3
1230,0,3,0,41,0,0,0,0,14,3
6981,8,2,0,96,0,0,0,0,12,2
5179,2,1,1,73,2,0,0,0,16,3
4294,0,4,0,63,0,0,0,0,22,3
1059,0,4,0,48,0,0,0,1,19,3
6263,12,1,0,109,0,0,0,1,17,3
282,1,1,0,62,0,0,0,0,18,5
969,0,2,0,37,0,0,0,0,12,2
3954,0,2,0,55,0,0,0,1,20,3
1940,0,2,0,48,0,0,0,0,19,3
8465,0,1,0,25,0,0,0,0,17,0
1275,0,2,0,56,0,0,0,1,25,4
620,0,1,0,47,0,0,0,1,20,5
8506,0,3,0,36,0,0,0,0,23,2
1743,0,2,0,31,0,0,0,0,15,2
1391,1,2,1,39,0,0,0,0,11,3
2204,0,2,0,58,0,0,0,0,22,4
3569,0,5,0,103,0,0,0,1,15,9
6117,6,3,0,88,1,0,0,0,15,1
9971,0,3,0,57,2,0,0,0,14,1
6053,5,1,0,66,0,0,0,1,13,3
3179,0,2,0,27,0,0,0,0,13,2
3193,3,3,1,153,0,0,0,1,20,8
6100,0,3,0,62,2,0,0,0,20,1
7030,4,3,1,74,0,0,0,0,24,2
576,1,5,0,68,0,1,0,1,14,2
6657,3,2,0,69,0,0,0,1,33,5
7116,3,2,0,60,0,0,0,1,18,2
8803,1,1,0,37,0,0,0,1,10,3
6277,2,3,0,67,0,0,0,1,29,3
8985,0,1,0,51,0,0,0,1,21,4
5898,7,3,0,109,0,0,0,1,27,5
5725,6,1,0,64,0,0,0,1,9,2
270,2,3,0,76,0,0,0,1,17,6
630,3,6,0,142,0,0,0,1,15,8
3082,0,2,0,54,0,0,0,0,22,3
3467,1,3,0,63,0,0,0,0,13,3
6431,6,3,0,96,0,0,0,0,34,5
9312,0,3,0,56,0,0,0,0,14,4
7063,3,1,0,63,0,0,0,0,18,4
9728,0,3,0,59,1,0,0,0,24,2
5544,2,1,0,77,0,0,0,1,20,2
4357,2,3,0,77,0,0,0,1,15,5
2114,1,2,0,46,0,0,0,0,16,3
8220,7,1,0,101,0,0,0,0,14,2
3217,1,2,0,52,0,0,0,0,18,4
3815,2,3,2,126,0,0,0,0,36,7
8322,3,1,0,52,0,0,0,1,18,4
8590,0,1,0,40,0,0,0,0,25,2
2279,0,2,0,48,0,0,0,0,27,2
4600,1,2,1,74,0,0,0,0,21,6
14,0,2,0,35,0,0,0,0,16,3
9226,0,2,0,52,0,0,0,1,16,4
1526,0,2,0,45,0,0,0,0,21,2
2366,2,2,0,53,0,0,0,0,20,2
4649,2,3,0,97,0,0,0,0,25,7
375,1,3,0,58,0,0,0,0,20,3
8522,0,2,0,53,0,0,0,1,27,2
6478,4,1,0,63,0,0,0,1,20,2
526,0,2,0,78,0,0,0,0,33,7
6896,0,2,0,75,0,0,0,1,16,8
3592,0,3,0,53,0,0,0,1,25,3
7905,5,3,0,90,0,0,0,0,20,3
2959,1,2,1,68,0,0,0,1,21,3
530,0,2,0,45,0,0,0,1,10,4
3715,0,3,0,40,0,0,0,1,25,1
4733,0,3,0,70,1,0,0,1,10,4
1395,1,2,0,32,0,0,0,0,13,2
5632,4,2,0,82,0,0,0,0,18,5
6564,14,1,0,171,5,0,0,1,12,3
4704,0,3,0,67,0,0,0,0,20,5
1713,0,1,0,23,0,0,0,1,12,2
9756,1,2,0,48,0,0,0,1,27,2
956,1,2,1,32,0,0,0,0,18,1
6676,10,1,0,114,0,0,0,0,12,5
3454,5,3,4,121,0,0,1,1,66,5
2072,0,2,0,48,0,0,0,0,19,1
9741,2,2,0,55,0,0,0,1,26,2
159,0,5,0,83,2,0,0,1,11,4
7006,0,3,0,67,2,0,0,0,20,1
353,0,2,0,39,0,0,0,0,7,3
6079,5,3,0,116,0,0,0,0,23,1
6237,2,1,0,66,0,0,0,1,27,3
2921,1,2,0,51,0,0,0,0,20,4
4645,5,4,0,108,0,0,0,1,17,6
662,0,1,0,28,0,0,0,0,11,3
7058,5,2,0,64,0,0,0,1,16,2
3666,1,3,0,58,0,0,0,0,22,5
7980,6,1,0,122,0,0,0,1,11,5
307,1,3,1,54,0,0,0,0,16,8
4791,1,4,0,66,0,0,0,0,20,6
2357,0,4,0,51,0,0,0,1,21,3
1928,1,2,0,40,0,0,0,0,6,3
9940,0,3,0,51,0,0,0,0,18,3
3428,2,4,2,70,0,0,0,0,28,2
3639,1,2,0,44,0,0,0,1,18,3
1267,0,2,0,42,0,0,0,0,14,3
1561,0,2,0,60,0,0,0,1,12,5
7180,0,2,0,96,2,0,0,1,19,6
4110,0,3,0,54,0,0,0,0,26,3
7868,0,4,0,71,0,0,0,0,22,3
4905,0,3,0,78,0,0,0,1,21,6
7295,11,3,0,99,0,0,0,1,18,4
515,0,1,0,69,0,0,0,0,14,4
895,0,3,0,41,0,0,0,0,24,1
22,0,5,0,52,0,0,0,0,25,2
900,0,2,0,38,0,0,0,1,14,4
208,0,2,0,38,0,0,0,0,16,2
459,0,2,0,52,0,0,0,0,16,4
2431,0,2,0,34,0,0,0,0,15,1
8443,0,1,0,41,0,0,0,0,10,3
3390,1,4,0,57,0,0,0,0,22,3
3912,0,2,0,57,0,0,0,1,9,7
5384,3,2,0,71,2,0,0,1,12,2
553,3,4,0,119,2,0,0,1,14,4
3145,1,2,1,68,0,0,0,1,21,3
6918,6,5,0,67,0,0,0,1,13,5
2057,0,2,0,37,0,0,0,0,14,2
1926,1,1,1,32,0,0,0,0,19,2
635,2,4,0,101,0,1,0,0,13,4
6083,9,3,0,110,0,0,0,1,24,1
9271,0,2,0,38,0,0,0,1,17,2
9679,1,2,0,42,0,0,0,1,19,2
106,1,1,1,50,0,0,0,0,23,4
3042,6,7,6,178,0,0,1,0,137,2
1710,0,3,0,57,0,0,0,0,21,3
90,1,1,1,39,0,0,0,0,23,2
7015,3,3,0,66,0,0,0,0,16,3
3175,0,3,0,56,0,0,0,0,17,5
918,1,1,1,25,0,0,0,0,10,2
7834,2,2,0,60,0,0,0,1,24,2
6733,11,3,0,116,0,0,0,1,23,5
1950,0,3,0,39,0,0,0,0,16,2
6369,10,1,0,72,0,0,0,1,7,2
2,0,3,0,144,2,0,0,0,17,3
8033,6,3,0,142,1,0,0,0,12,1
6048,5,3,0,114,2,0,0,0,24,2
2721,1,1,0,54,0,0,0,1,18,4
9813,2,2,0,46,0,0,0,0,19,3
3118,0,2,0,82,0,0,0,0,22,3
9466,1,2,0,48,0,0,0,0,21,3
3763,5,3,4,109,0,0,1,1,57,4
214,0,3,0,61,0,0,0,0,33,3
779,1,2,1,59,0,0,0,0,43,2
3497,4,5,4,91,0,0,0,1,33,6
8818,0,1,0,59,0,0,0,1,15,2
2044,1,3,0,97,0,0,0,1,15,6
5421,2,4,0,95,0,0,0,1,13,6
6155,20,1,0,143,0,0,0,1,17,5
8358,0,2,0,38,0,0,0,0,14,2
8708,0,2,0,35,0,0,0,1,20,3
8466,0,1,0,35,0,0,0,0,14,3
4168,1,3,0,67,0,0,0,0,22,6
3789,2,4,1,71,0,0,0,1,28,2
584,1,3,0,95,2,0,0,1,18,3
9912,2,3,0,57,0,0,0,1,21,3
9987,1,3,0,38,0,0,0,1,15,1
117,0,2,0,42,0,0,0,0,13,3
6645,1,7,0,92,1,0,0,0,23,4
9034,0,2,0,37,0,0,0,0,14,2
9952,0,2,0,41,0,0,0,1,17,4
8960,2,2,0,59,1,0,0,0,13,2
1764,0,2,0,37,0,0,0,0,15,2
1876,0,3,0,58,0,0,0,0,12,4
3225,1,2,0,66,0,0,0,0,29,5
527,1,1,0,79,0,0,0,0,13,4
7726,3,2,0,60,0,0,0,1,12,4
2947,0,2,0,73,0,0,0,0,18,4
4474,0,3,0,50,0,0,0,0,26,2
5656,1,4,0,130,7,0,0,0,25,2
6060,0,3,0,73,1,0,0,1,19,2
960,1,2,0,75,0,0,0,0,12,5
6343,6,1,0,60,0,0,0,1,8,2
3634,1,2,0,51,0,0,0,1,27,3
1051,0,3,0,56,0,0,0,0,21,5
3381,1,2,0,62,0,0,0,0,19,5
3677,0,3,0,36,0,0,0,0,12,2
5777,0,1,0,76,4,0,0,0,15,0
9046,0,2,0,55,1,0,0,0,14,3
6574,9,1,0,101,0,0,0,0,10,5
5180,7,1,0,87,0,0,0,1,16,5
1608,0,3,0,110,0,0,0,0,25,5
3611,0,6,0,94,0,0,0,1,26,5
9759,0,3,0,26,0,0,0,0,18,0
6636,11,1,0,100,0,0,0,1,12,4
9998,0,2,0,57,0,0,0,0,16,4
792,0,3,0,52,0,0,0,0,18,4
3057,0,2,0,136,0,0,0,1,27,4
1981,0,2,0,50,0,0,0,0,20,4
3599,1,5,0,109,0,0,0,1,18,5
934,0,4,0,49,0,0,0,1,22,3
7425,2,2,0,68,0,0,0,1,21,4
5627,11,1,0,123,0,0,0,1,11,5
1683,0,4,0,51,0,0,0,0,19,3
4180,0,2,0,34,0,0,0,1,14,4
6447,9,2,0,99,0,0,0,1,21,2
4117,0,4,0,50,1,0,0,0,14,3
989,2,4,0,80,0,0,0,0,26,5
2897,2,2,2,69,0,0,1,0,28,2
3779,0,3,0,61,0,0,0,0,29,3
5659,1,2,0,101,7,0,0,0,14,1
3094,0,2,0,53,0,0,0,0,22,3
3156,0,6,0,62,0,0,1,1,28,4
1824,0,1,0,52,0,0,0,0,12,6
9623,0,3,0,33,0,0,0,0,25,0
1099,1,1,0,79,0,0,0,0,13,4
2845,0,3,0,96,0,0,0,1,15,4
3343,0,3,0,47,0,0,0,0,20,2
39,2,2,2,37,0,0,1,1,24,2
6541,3,2,0,117,1,0,0,1,21,6
9474,1,2,0,51,0,0,0,0,18,5
3357,5,3,4,121,0,0,1,1,66,5
7814,13,2,0,106,0,0,0,1,10,4
8221,4,1,0,68,0,0,0,1,19,5
9228,2,3,1,44,0,0,0,1,21,2
2429,2,3,0,84,0,0,0,1,16,7
5044,0,1,0,17,0,0,0,0,9,0
5347,5,2,0,93,1,0,0,1,15,6
4812,0,4,0,48,0,0,0,0,22,3
8477,1,2,1,39,0,0,0,0,31,0
687,1,4,0,63,0,0,0,1,24,2
4800,0,3,0,52,1,0,0,0,14,2
7438,0,3,0,199,23,0,0,0,18,1
2354,1,2,0,50,0,0,0,0,16,3
6354,8,1,0,89,0,0,0,1,11,4
4570,1,3,1,54,0,0,0,1,16,3
8214,12,1,0,127,0,0,0,1,15,3
2753,1,3,0,60,0,0,0,0,24,3
8074,4,2,0,104,1,0,0,1,16,2
1041,0,4,0,43,0,0,0,1,15,2
7492,5,2,0,73,0,0,0,1,15,3
1266,1,13,0,76,0,0,0,1,14,11
9266,1,3,0,54,0,0,0,1,23,1
7060,0,3,0,61,2,0,0,0,19,1
278,1,3,1,60,0,0,0,1,20,4
5085,0,3,0,24,0,0,0,0,16,0
2383,0,3,0,57,0,0,0,0,22,4
572,0,3,0,81,0,0,0,1,28,5
1436,1,2,0,50,0,0,0,1,12,5
5353,5,2,0,102,0,0,0,1,23,5
5446,0,1,0,95,0,0,0,0,17,5
1008,0,2,0,78,0,0,0,1,14,5
4544,0,6,0,101,0,0,0,1,18,3
8817,0,1,0,31,0,0,0,0,23,0
2065,0,3,0,48,0,0,0,1,26,2
1137,1,1,1,37,0,0,0,1,22,3
5344,11,2,0,94,0,0,0,1,19,3
295,0,1,0,59,0,0,0,1,12,4
2404,0,2,0,48,0,0,0,0,15,3
3999,0,2,0,57,0,0,0,0,12,5
3742,2,4,1,71,0,0,0,1,28,2
9223,0,3,0,48,0,0,0,0,14,4
2720,0,4,0,51,1,0,0,1,18,3
9200,0,2,0,26,0,0,0,0,13,2
5151,0,3,0,112,3,0,0,1,16,1
2809,0,4,0,42,0,0,0,1,18,2
557,0,3,0,36,0,0,0,0,20,1
8926,1,1,1,30,0,0,0,0,22,0
4796,0,2,0,172,2,0,0,1,10,6
2470,0,2,0,47,0,0,0,0,11,3
3739,0,3,0,52,0,0,0,0,15,3
4287,0,2,0,76,0,0,0,1,21,4
2605,0,4,0,62,0,0,0,0,12,4
363,0,2,0,32,0,0,0,0,8,2
6925,8,2,0,85,0,0,0,0,18,2
1705,1,1,1,33,0,0,0,1,19,2
2140,0,3,0,54,0,0,0,0,12,3
3240,0,2,0,57,0,0,0,0,14,3
2384,1,3,0,51,0,0,0,0,13,2
7315,4,1,0,70,0,0,0,0,16,4
4312,0,1,0,57,0,0,0,0,13,8
1313,0,3,0,72,0,0,0,1,23,5
3931,0,3,0,71,0,0,0,0,26,5
6184,14,1,0,104,0,0,0,1,11,2
1592,1,2,0,80,0,0,0,0,22,4
9388,0,2,0,37,0,0,0,0,19,3
2163,1,4,0,62,0,0,0,0,24,2
2397,2,3,0,83,1,0,0,1,10,4
318,0,2,0,58,0,0,0,0,17,2
5234,15,2,0,138,0,0,0,1,18,3
5069,0,2,0,23,0,0,0,0,14,0
4037,0,4,0,57,0,0,0,1,17,2
3021,0,2,0,42,0,0,0,0,21,3
8229,4,2,0,60,0,0,0,0,11,2
5296,8,1,0,73,0,0,0,1,15,5
3973,3,3,0,72,0,0,0,0,15,5
5371,3,2,0,87,0,0,0,0,19,7
4134,0,2,0,41,0,0,0,1,15,3
975,0,1,0,27,0,0,0,0,14,2
7292,9,2,0,100,0,0,0,0,16,2
955,1,2,1,32,0,0,0,0,18,1
9307,0,2,0,46,0,0,0,1,16,4
5017,0,1,0,12,0,0,0,0,4,0
9731,0,3,0,34,0,0,0,0,17,1
7491,7,2,0,99,0,0,0,1,20,5
1641,0,2,0,40,0,0,0,0,10,2
1291,0,2,0,45,0,0,0,0,18,3
1381,0,3,0,55,0,0,0,0,19,4
1934,0,1,0,22,0,0,0,0,11,2
4676,2,2,0,92,0,0,0,1,24,5
893,1,2,0,65,0,0,0,1,18,6
7288,8,1,0,81,0,0,0,1,16,3
4877,1,2,1,48,0,0,0,1,35,2
7907,6,2,0,77,0,0,0,1,12,5
8195,8,2,0,94,0,0,0,0,21,2
9380,2,2,0,51,0,0,0,0,19,2
2467,0,3,0,51,0,0,0,0,15,3
7658,6,1,1,74,0,0,0,1,14,3
1914,0,3,0,59,0,0,0,0,17,4
2737,0,3,0,51,0,0,0,0,15,3
727,0,2,0,81,0,0,0,0,23,5
7215,23,2,0,180,0,0,0,1,16,3
8246,0,4,0,74,0,0,0,0,22,3
1797,0,4,0,47,0,0,0,1,22,2
3846,0,3,0,24,0,1,0,1,13,2
6403,0,4,0,208,3,0,0,0,22,2
937,0,6,0,62,0,0,0,1,15,3
2266,1,4,0,65,0,0,0,0,27,2
825,0,1,0,35,0,0,0,0,12,3
7275,6,2,0,73,0,0,0,0,10,2
1390,2,2,0,85,0,0,0,0,12,7
3565,1,3,0,37,0,0,0,1,13,2
5430,1,1,0,71,0,0,0,1,20,5
7828,8,1,0,102,2,0,0,1,15,5
5691,0,3,0,61,0,0,0,0,28,3
7879,7,1,0,74,0,0,0,1,13,3
1869,0,2,0,48,0,0,0,0,14,3
8203,3,1,0,64,0,0,0,0,12,4
7487,2,2,0,66,2,0,0,0,23,2
807,0,14,0,236,6,0,0,0,13,2
4806,0,2,0,47,0,0,0,0,15,3
9153,5,1,0,49,0,0,0,1,8,2
7512,0,3,0,82,2,0,0,1,12,3
8057,7,1,0,84,0,0,0,1,23,2
4495,1,3,0,95,0,0,0,1,15,6
2633,0,5,0,61,0,0,0,1,15,4
8901,1,1,0,59,0,0,0,0,17,5
8624,0,1,0,36,0,0,0,1,13,4
7833,4,1,0,113,3,0,0,1,20,5
4389,1,5,1,97,2,0,0,1,24,4
146,0,3,0,56,0,0,0,0,21,3
6468,0,4,0,84,0,0,0,0,19,5
2034,1,5,0,65,0,1,0,1,12,5
9128,0,6,0,50,0,0,0,1,14,3
1166,0,4,0,36,0,0,0,1,15,2
2051,1,2,0,53,0,0,0,0,16,4
3761,5,3,4,109,0,0,1,1,57,4
4436,0,2,0,47,0,0,0,0,16,4
3431,1,2,0,50,0,0,0,0,11,6
8191,5,1,0,71,0,0,0,0,23,5
8754,0,1,0,47,0,0,0,1,15,6
7070,1,4,0,61,1,0,1,0,21,1
4362,2,2,1,49,0,0,0,0,12,2
1772,0,7,0,98,1,0,0,0,12,2
3512,1,3,0,120,0,0,0,0,16,4
272,0,2,0,34,0,0,0,0,11,2
8437,0,2,0,25,0,0,0,0,17,0
2033,1,4,0,75,0,1,0,0,12,5
9665,0,3,0,41,0,0,0,0,20,2
3811,1,3,1,111,0,0,0,1,29,12
4347,0,2,0,46,0,0,0,1,15,3
546,0,2,0,80,0,0,0,0,13,8
3242,0,2,0,24,0,0,0,0,16,0
8503,0,3,0,32,0,0,0,0,18,2
9919,2,3,0,46,0,0,0,1,20,1
7565,8,1,0,83,0,0,0,1,14,5
921,0,3,0,45,0,0,0,0,18,3
9119,0,3,0,42,0,0,0,0,30,2
6641,0,4,0,131,0,0,0,0,9,11
7695,0,1,0,76,0,0,0,1,12,6
8231,5,1,0,60,0,0,0,1,8,4
7127,6,1,0,65,0,0,0,1,8,2
4279,1,2,1,37,0,0,0,0,28,0
2984,0,3,0,38,0,0,0,0,26,2
131,1,3,0,54,0,0,0,0,22,3
7981,6,2,0,62,0,0,0,1,13,2
2668,0,3,0,47,0,0,0,1,15,3
7139,6,1,0,70,0,0,0,1,8,2
3224,1,2,0,93,0,0,0,0,29,5
7694,7,2,0,96,0,0,0,0,26,3
5393,0,2,0,108,3,0,0,1,12,2
615,0,2,0,36,0,0,0,1,21,3
9903,3,2,0,54,0,0,0,1,11,2
1467,1,3,0,78,0,0,0,1,19,6
4498,1,3,0,70,0,0,0,0,22,3
3043,0,5,0,62,0,0,0,0,29,3
2420,1,2,1,85,0,0,0,1,27,7
5086,0,2,0,22,0,0,0,0,13,0
3295,1,2,0,65,0,0,0,0,16,6
6738,0,2,0,65,2,0,0,1,13,2
1501,0,3,0,45,0,0,0,0,17,3
1522,0,2,0,43,0,0,0,0,13,3
9118,0,1,0,42,0,0,0,0,26,3
4233,1,2,0,61,0,0,0,0,10,6
7687,6,2,0,89,0,0,0,0,21,4
4431,0,2,0,37,0,0,0,0,13,2
391,0,2,0,39,0,0,0,0,15,2
9859,0,2,0,35,0,0,0,1,18,2
7125,7,1,0,70,0,0,0,1,11,2
5914,8,1,0,81,0,0,0,1,11,3
8593,0,2,0,54,1,0,0,0,10,2
4807,0,3,0,57,0,0,0,0,25,4
8955,0,2,0,50,1,0,0,0,13,2
8239,2,3,0,170,7,0,0,0,20,0
8045,1,2,0,67,0,0,0,0,17,4
