id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,CLASS_LABEL,SpecialChars,SpecialCharRatio,PctNumerics,SCHostRatio,HostnameRatio,SuspiciousElements,AvgPathLength,QueryRatio,log_UrlLength,log_PathLength,log_Querylength
9223,3,1,4,48,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,14,27,0,0,0,3,0.0625,0.125,0.07142857142857142,0.2916666666666667,1,6.75,0.0,3.8918202981106265,3.332204510175204,0.0
9224,3,1,3,37,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,12,18,0,0,0,3,0.08108108108108109,0.21621621621621623,0.08333333333333333,0.32432432432432434,1,6.0,0.0,3.6375861597263857,2.9444389791664403,0.0
9225,3,1,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14,20,0,0,0,3,0.07317073170731707,0.0,0.07142857142857142,0.34146341463414637,1,10.0,0.0,3.7376696182833684,3.044522437723423,0.0
9226,2,1,4,52,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,16,29,0,0,0,2,0.038461538461538464,0.11538461538461539,0.0625,0.3076923076923077,2,7.25,0.0,3.970291913552122,3.4011973816621555,0.0
9227,3,1,2,56,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,21,28,0,0,0,4,0.07142857142857142,0.03571428571428571,0.047619047619047616,0.375,2,14.0,0.0,4.04305126783455,3.367295829986474,0.0
9228,3,1,2,44,2,1,0,0,0,0,0,0,0,3,1,0,0,0,1,21,16,0,0,0,5,0.11363636363636363,0.06818181818181818,0.09523809523809523,0.4772727272727273,2,8.0,0.0,3.8066624897703196,2.833213344056216,0.0
9229,2,1,1,42,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24,11,0,0,0,2,0.047619047619047616,0.023809523809523808,0.041666666666666664,0.5714285714285714,1,11.0,0.0,3.7612001156935624,2.4849066497880004,0.0
9230,3,1,1,51,0,0,0,0,3,0,0,0,0,10,1,1,0,0,0,24,20,0,0,0,6,0.11764705882352941,0.19607843137254902,0.041666666666666664,0.47058823529411764,1,20.0,0.0,3.9512437185814275,3.044522437723423,0.0
9231,2,1,2,41,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,17,17,0,0,0,3,0.07317073170731707,0.14634146341463414,0.058823529411764705,0.4146341463414634,1,8.5,0.0,3.7376696182833684,2.8903717578961645,0.0
9232,2,1,4,54,2,0,0,0,0,0,0,0,0,4,1,1,0,0,0,15,32,0,0,0,4,0.07407407407407407,0.07407407407407407,0.06666666666666667,0.2777777777777778,1,8.0,0.0,4.007333185232471,3.4965075614664802,0.0
9233,3,1,3,58,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,21,30,0,0,0,6,0.10344827586206896,0.0,0.047619047619047616,0.3620689655172414,2,10.0,0.0,4.07753744390572,3.4339872044851463,0.0
9234,3,1,2,51,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,22,22,0,0,0,3,0.058823529411764705,0.09803921568627451,0.045454545454545456,0.43137254901960786,1,11.0,0.0,3.9512437185814275,3.1354942159291497,0.0
9235,3,1,1,43,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,21,15,0,0,0,4,0.09302325581395349,0.06976744186046512,0.047619047619047616,0.4883720930232558,1,15.0,0.0,3.784189633918261,2.772588722239781,0.0
9236,3,1,2,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,15,0,0,0,4,0.08888888888888889,0.0,0.043478260869565216,0.5111111111111111,2,7.5,0.0,3.828641396489095,2.772588722239781,0.0
9237,2,1,0,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,1,0,0,0,2,0.05405405405405406,0.0,0.034482758620689655,0.7837837837837838,1,1.0,0.0,3.6375861597263857,0.6931471805599453,0.0
9238,2,1,3,47,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,25,0,0,0,5,0.10638297872340426,0.0,0.06666666666666667,0.3191489361702128,1,8.333333333333334,0.0,3.871201010907891,3.258096538021482,0.0
9239,2,1,3,54,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,16,31,0,0,0,4,0.07407407407407407,0.037037037037037035,0.0625,0.2962962962962963,1,10.333333333333334,0.0,4.007333185232471,3.4657359027997265,0.0
9240,3,1,1,52,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,28,9,7,0,0,3,0.057692307692307696,0.057692307692307696,0.03571428571428571,0.5384615384615384,1,9.0,0.14285714285714285,3.970291913552122,2.302585092994046,2.0794415416798357
9241,2,1,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,10,0,0,0,2,0.0625,0.0,0.06666666666666667,0.46875,1,10.0,0.0,3.4965075614664802,2.3978952727983707,0.0
9242,2,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,1,0,0,0,2,0.07407407407407407,0.0,0.05263157894736842,0.7037037037037037,1,1.0,0.0,3.332204510175204,0.6931471805599453,0.0
9243,2,1,2,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,22,0,0,0,2,0.037037037037037035,0.0,0.04,0.46296296296296297,1,11.0,0.0,4.007333185232471,3.1354942159291497,0.0
9244,2,1,3,53,2,0,0,0,0,0,0,0,0,12,1,1,0,0,0,14,32,0,0,0,4,0.07547169811320754,0.22641509433962265,0.07142857142857142,0.2641509433962264,1,10.666666666666666,0.0,3.9889840465642745,3.4965075614664802,0.0
9245,2,1,2,56,3,0,0,0,0,0,0,0,0,2,1,1,0,0,1,20,29,0,0,0,5,0.08928571428571429,0.03571428571428571,0.05,0.35714285714285715,2,14.5,0.0,4.04305126783455,3.4011973816621555,0.0
9246,2,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,15,0,0,0,2,0.0425531914893617,0.0,0.04,0.5319148936170213,1,7.5,0.0,3.871201010907891,2.772588722239781,0.0
9247,3,1,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,13,0,0,0,3,0.07317073170731707,0.0,0.047619047619047616,0.5121951219512195,1,13.0,0.0,3.7376696182833684,2.6390573296152584,0.0
9248,3,1,1,59,3,0,0,0,0,0,0,0,0,4,1,1,0,0,0,22,30,0,0,0,6,0.1016949152542373,0.06779661016949153,0.045454545454545456,0.3728813559322034,1,30.0,0.0,4.0943445622221,3.4339872044851463,0.0
9249,2,1,1,50,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,20,0,0,0,7,0.14,0.0,0.043478260869565216,0.46,1,20.0,0.0,3.9318256327243257,3.044522437723423,0.0
9250,2,1,3,57,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,23,17,9,0,0,2,0.03508771929824561,0.08771929824561403,0.043478260869565216,0.40350877192982454,1,5.666666666666667,0.1111111111111111,4.060443010546419,2.8903717578961645,2.302585092994046
9251,3,1,3,51,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,23,21,0,0,0,3,0.058823529411764705,0.09803921568627451,0.043478260869565216,0.45098039215686275,2,7.0,0.0,3.9512437185814275,3.091042453358316,0.0
9252,2,1,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,1,0,0,0,2,0.06666666666666667,0.0,0.045454545454545456,0.7333333333333333,1,1.0,0.0,3.4339872044851463,0.6931471805599453,0.0
9253,2,1,2,42,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,25,10,0,0,0,2,0.047619047619047616,0.09523809523809523,0.04,0.5952380952380952,1,5.0,0.0,3.7612001156935624,2.3978952727983707,0.0
9254,3,1,3,54,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19,28,0,0,0,5,0.09259259259259259,0.018518518518518517,0.05263157894736842,0.35185185185185186,2,9.333333333333334,0.0,4.007333185232471,3.367295829986474,0.0
9255,2,1,2,41,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,24,10,0,0,0,2,0.04878048780487805,0.0975609756097561,0.041666666666666664,0.5853658536585366,1,5.0,0.0,3.7376696182833684,2.3978952727983707,0.0
9256,3,1,1,56,0,0,0,0,1,0,2,1,0,6,1,0,0,0,0,14,15,19,0,0,4,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.25,1,15.0,0.10526315789473684,4.04305126783455,2.772588722239781,2.995732273553991
9257,3,1,4,52,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,31,0,0,0,4,0.07692307692307693,0.019230769230769232,0.07142857142857142,0.2692307692307692,2,7.75,0.0,3.970291913552122,3.4657359027997265,0.0
9258,2,1,3,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,19,0,0,0,3,0.07894736842105263,0.0,0.08333333333333333,0.3157894736842105,1,6.333333333333333,0.0,3.6635616461296463,2.995732273553991,0.0
9259,2,1,1,50,1,0,0,0,0,0,1,0,0,7,1,1,0,0,0,11,19,12,0,0,3,0.06,0.14,0.09090909090909091,0.22,1,19.0,0.08333333333333333,3.9318256327243257,2.995732273553991,2.5649493574615367
9260,2,1,2,46,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,28,11,0,0,0,5,0.10869565217391304,0.0,0.10714285714285714,0.6086956521739131,1,5.5,0.0,3.8501476017100584,2.4849066497880004,0.0
9261,2,1,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,12,0,0,0,2,0.05405405405405406,0.0,0.05555555555555555,0.4864864864864865,1,6.0,0.0,3.6375861597263857,2.5649493574615367,0.0
9262,2,1,3,39,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,14,18,0,0,0,2,0.05128205128205128,0.2564102564102564,0.07142857142857142,0.358974358974359,1,6.0,0.0,3.6888794541139363,2.9444389791664403,0.0
9263,2,1,3,58,2,0,0,0,0,0,0,0,0,8,1,1,0,0,0,20,31,0,0,0,4,0.06896551724137931,0.13793103448275862,0.05,0.3448275862068966,1,10.333333333333334,0.0,4.07753744390572,3.4657359027997265,0.0
9264,2,1,3,39,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,13,19,0,0,0,2,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.3333333333333333,1,6.333333333333333,0.0,3.6888794541139363,2.995732273553991,0.0
9265,3,1,4,36,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,15,14,0,0,0,3,0.08333333333333333,0.05555555555555555,0.06666666666666667,0.4166666666666667,2,3.5,0.0,3.6109179126442243,2.70805020110221,0.0
9266,3,1,1,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,24,0,0,0,4,0.07407407407407407,0.0,0.043478260869565216,0.42592592592592593,2,24.0,0.0,4.007333185232471,3.2188758248682006,0.0
9267,2,1,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,12,0,0,0,2,0.05,0.0,0.047619047619047616,0.525,1,4.0,0.0,3.713572066704308,2.5649493574615367,0.0
9268,2,1,3,59,0,0,0,0,4,0,0,0,0,6,1,1,0,0,0,18,34,0,0,0,6,0.1016949152542373,0.1016949152542373,0.05555555555555555,0.3050847457627119,1,11.333333333333334,0.0,4.0943445622221,3.5553480614894135,0.0
9269,2,1,3,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,18,0,0,0,3,0.06,0.0,0.04,0.5,1,6.0,0.0,3.9318256327243257,2.9444389791664403,0.0
9270,2,1,3,57,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,30,0,0,0,4,0.07017543859649122,0.0,0.1,0.3508771929824561,1,10.0,0.0,4.060443010546419,3.4339872044851463,0.0
9271,2,1,2,38,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,17,14,0,0,0,2,0.05263157894736842,0.13157894736842105,0.058823529411764705,0.4473684210526316,2,7.0,0.0,3.6635616461296463,2.70805020110221,0.0
9272,2,1,4,48,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,22,19,0,0,0,2,0.041666666666666664,0.125,0.045454545454545456,0.4583333333333333,2,4.75,0.0,3.8918202981106265,2.995732273553991,0.0
9273,3,1,1,53,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,17,29,0,0,0,7,0.1320754716981132,0.05660377358490566,0.058823529411764705,0.32075471698113206,1,29.0,0.0,3.9889840465642745,3.4011973816621555,0.0
9274,3,1,3,56,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,19,30,0,0,0,3,0.05357142857142857,0.03571428571428571,0.05263157894736842,0.3392857142857143,1,10.0,0.0,4.04305126783455,3.4339872044851463,0.0
9275,2,1,3,34,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,18,9,0,0,0,2,0.058823529411764705,0.17647058823529413,0.05555555555555555,0.5294117647058824,1,3.0,0.0,3.5553480614894135,2.302585092994046,0.0
9276,2,1,0,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20,1,0,0,0,2,0.07142857142857142,0.0,0.05,0.7142857142857143,1,1.0,0.0,3.367295829986474,0.6931471805599453,0.0
9277,2,1,2,43,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,14,14,7,0,0,2,0.046511627906976744,0.046511627906976744,0.07142857142857142,0.32558139534883723,1,7.0,0.14285714285714285,3.784189633918261,2.70805020110221,2.0794415416798357
9278,3,1,2,56,0,0,0,0,3,0,0,0,0,4,1,1,0,0,0,15,34,0,0,0,6,0.10714285714285714,0.07142857142857142,0.06666666666666667,0.26785714285714285,1,17.0,0.0,4.04305126783455,3.5553480614894135,0.0
9279,3,1,1,59,0,0,0,0,0,0,2,1,0,6,1,0,0,0,0,18,13,20,0,0,3,0.05084745762711865,0.1016949152542373,0.05555555555555555,0.3050847457627119,1,13.0,0.1,4.0943445622221,2.6390573296152584,3.044522437723423
9280,3,1,5,58,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,19,32,0,0,0,4,0.06896551724137931,0.0,0.10526315789473684,0.3275862068965517,2,6.4,0.0,4.07753744390572,3.4965075614664802,0.0
9281,3,1,1,38,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,11,13,6,0,0,3,0.07894736842105263,0.07894736842105263,0.09090909090909091,0.2894736842105263,1,13.0,0.16666666666666666,3.6635616461296463,2.6390573296152584,1.9459101490553132
9282,2,1,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,28,0,0,0,2,0.03508771929824561,0.0,0.045454545454545456,0.38596491228070173,2,7.0,0.0,4.060443010546419,3.367295829986474,0.0
9283,2,1,2,46,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,24,15,0,0,0,2,0.043478260869565216,0.13043478260869565,0.041666666666666664,0.5217391304347826,1,7.5,0.0,3.8501476017100584,2.772588722239781,0.0
9284,2,1,3,32,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,11,14,0,0,0,2,0.0625,0.15625,0.09090909090909091,0.34375,2,4.666666666666667,0.0,3.4965075614664802,2.70805020110221,0.0
9285,2,1,3,49,2,0,0,0,0,0,0,0,0,6,1,1,0,0,1,14,28,0,0,0,4,0.08163265306122448,0.12244897959183673,0.07142857142857142,0.2857142857142857,2,9.333333333333334,0.0,3.912023005428146,3.367295829986474,0.0
9286,2,1,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,13,0,0,0,2,0.05128205128205128,0.0,0.05263157894736842,0.48717948717948717,1,6.5,0.0,3.6888794541139363,2.6390573296152584,0.0
9287,2,1,1,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22,10,0,0,0,2,0.05128205128205128,0.0,0.045454545454545456,0.5641025641025641,1,10.0,0.0,3.6888794541139363,2.3978952727983707,0.0
9288,3,1,2,52,0,0,0,0,0,0,1,0,0,9,1,1,0,0,0,17,20,7,0,0,3,0.057692307692307696,0.17307692307692307,0.058823529411764705,0.3269230769230769,1,10.0,0.14285714285714285,3.970291913552122,3.044522437723423,2.0794415416798357
9289,2,1,3,49,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,21,0,0,0,4,0.08163265306122448,0.0,0.047619047619047616,0.42857142857142855,2,7.0,0.0,3.912023005428146,3.091042453358316,0.0
9290,2,1,3,50,2,0,0,0,0,0,0,0,0,8,1,1,0,0,0,22,21,0,0,0,4,0.08,0.16,0.045454545454545456,0.44,1,7.0,0.0,3.9318256327243257,3.091042453358316,0.0
9291,2,1,6,48,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,15,26,0,0,0,2,0.041666666666666664,0.041666666666666664,0.06666666666666667,0.3125,2,4.333333333333333,0.0,3.8918202981106265,3.295836866004329,0.0
9292,2,1,3,55,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,17,31,0,0,0,5,0.09090909090909091,0.10909090909090909,0.058823529411764705,0.3090909090909091,2,10.333333333333334,0.0,4.02535169073515,3.4657359027997265,0.0
9293,2,1,1,29,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,16,6,0,0,0,2,0.06896551724137931,0.1724137931034483,0.0625,0.5517241379310345,1,6.0,0.0,3.4011973816621555,1.9459101490553132,0.0
9294,2,1,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22,1,0,0,0,2,0.06666666666666667,0.0,0.045454545454545456,0.7333333333333333,1,1.0,0.0,3.4339872044851463,0.6931471805599453,0.0
9295,2,1,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0,0,0,2,0.07142857142857142,0.0,0.05,0.7142857142857143,1,1.0,0.0,3.367295829986474,0.6931471805599453,0.0
9296,3,1,3,55,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,14,34,0,0,0,5,0.09090909090909091,0.03636363636363636,0.07142857142857142,0.2545454545454545,2,11.333333333333334,0.0,4.02535169073515,3.5553480614894135,0.0
9297,3,1,2,58,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,18,19,13,0,0,4,0.06896551724137931,0.06896551724137931,0.05555555555555555,0.3103448275862069,1,9.5,0.07692307692307693,4.07753744390572,2.995732273553991,2.6390573296152584
9298,3,1,2,58,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14,37,0,0,0,5,0.08620689655172414,0.0,0.07142857142857142,0.2413793103448276,1,18.5,0.0,4.07753744390572,3.6375861597263857,0.0
9299,3,1,1,47,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,19,21,0,0,0,6,0.1276595744680851,0.0,0.10526315789473684,0.40425531914893614,2,21.0,0.0,3.871201010907891,3.091042453358316,0.0
9300,2,1,2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,10,0,0,0,2,0.0625,0.0,0.06666666666666667,0.46875,1,5.0,0.0,3.4965075614664802,2.3978952727983707,0.0
9301,3,1,1,47,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,16,24,0,0,0,5,0.10638297872340426,0.1276595744680851,0.0625,0.3404255319148936,1,24.0,0.0,3.871201010907891,3.2188758248682006,0.0
9302,2,1,3,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28,22,0,0,0,3,0.05263157894736842,0.0,0.03571428571428571,0.49122807017543857,2,7.333333333333333,0.0,4.060443010546419,3.1354942159291497,0.0
9303,2,1,2,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,22,12,0,0,0,2,0.04878048780487805,0.0,0.045454545454545456,0.5365853658536586,2,6.0,0.0,3.7376696182833684,2.5649493574615367,0.0
9304,2,1,3,59,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,38,0,0,0,5,0.0847457627118644,0.0,0.07142857142857142,0.23728813559322035,2,12.666666666666666,0.0,4.0943445622221,3.6635616461296463,0.0
9305,2,1,3,56,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,30,0,0,0,6,0.10714285714285714,0.0,0.05263157894736842,0.3392857142857143,2,10.0,0.0,4.04305126783455,3.4339872044851463,0.0
9306,3,1,6,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,35,0,0,0,3,0.05172413793103448,0.0,0.0625,0.27586206896551724,2,5.833333333333333,0.0,4.07753744390572,3.58351893845611,0.0
9307,2,1,4,46,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,16,23,0,0,0,2,0.043478260869565216,0.10869565217391304,0.0625,0.34782608695652173,2,5.75,0.0,3.8501476017100584,3.1780538303479458,0.0
9308,3,1,1,54,0,0,0,0,3,0,0,0,0,8,1,1,0,0,0,23,24,0,0,0,6,0.1111111111111111,0.14814814814814814,0.043478260869565216,0.42592592592592593,1,24.0,0.0,4.007333185232471,3.2188758248682006,0.0
9309,2,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,1,0,0,0,2,0.07407407407407407,0.0,0.05263157894736842,0.7037037037037037,1,1.0,0.0,3.332204510175204,0.6931471805599453,0.0
9310,2,1,3,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,22,0,0,0,3,0.07317073170731707,0.0,0.08333333333333333,0.2926829268292683,1,7.333333333333333,0.0,3.7376696182833684,3.1354942159291497,0.0
9311,2,1,3,58,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,19,25,6,0,0,2,0.034482758620689655,0.017241379310344827,0.05263157894736842,0.3275862068965517,1,8.333333333333334,0.16666666666666666,4.07753744390572,3.258096538021482,1.9459101490553132
9312,3,1,4,56,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,14,35,0,0,0,3,0.05357142857142857,0.14285714285714285,0.07142857142857142,0.25,1,8.75,0.0,4.04305126783455,3.58351893845611,0.0
9313,5,2,2,53,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,17,15,13,0,0,6,0.11320754716981132,0.07547169811320754,0.11764705882352941,0.32075471698113206,1,7.5,0.07692307692307693,3.9889840465642745,2.772588722239781,2.6390573296152584
9314,4,1,3,56,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,12,37,0,0,0,5,0.08928571428571429,0.08928571428571429,0.08333333333333333,0.21428571428571427,1,12.333333333333334,0.0,4.04305126783455,3.6375861597263857,0.0
9315,3,1,2,45,0,0,0,0,1,0,1,0,0,3,1,1,0,0,0,13,18,6,0,0,4,0.08888888888888889,0.06666666666666667,0.07692307692307693,0.28888888888888886,1,9.0,0.16666666666666666,3.828641396489095,2.9444389791664403,1.9459101490553132
9316,3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,20,0,0,0,3,0.06382978723404255,0.0,0.05,0.425531914893617,2,10.0,0.0,3.871201010907891,3.044522437723423,0.0
9317,2,1,2,54,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,18,29,0,0,0,4,0.07407407407407407,0.0,0.05555555555555555,0.3333333333333333,1,14.5,0.0,4.007333185232471,3.4011973816621555,0.0
9318,3,1,1,54,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,20,10,16,0,0,3,0.05555555555555555,0.037037037037037035,0.05,0.37037037037037035,1,10.0,0.0625,4.007333185232471,2.3978952727983707,2.833213344056216
9319,3,1,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,26,0,0,0,3,0.06382978723404255,0.0,0.07142857142857142,0.2978723404255319,1,8.666666666666666,0.0,3.871201010907891,3.295836866004329,0.0
9320,2,1,2,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,25,0,0,0,2,0.03773584905660377,0.0,0.047619047619047616,0.39622641509433965,1,12.5,0.0,3.9889840465642745,3.258096538021482,0.0
9321,3,1,1,52,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23,22,0,0,0,4,0.07692307692307693,0.0,0.043478260869565216,0.4423076923076923,1,22.0,0.0,3.970291913552122,3.1354942159291497,0.0
9322,3,1,2,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,32,0,0,0,3,0.05357142857142857,0.0,0.058823529411764705,0.30357142857142855,1,16.0,0.0,4.04305126783455,3.4965075614664802,0.0
9323,3,1,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,1,0,0,0,3,0.07317073170731707,0.0,0.030303030303030304,0.8048780487804879,1,1.0,0.0,3.7376696182833684,0.6931471805599453,0.0
9324,2,1,2,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20,13,0,0,0,2,0.05,0.0,0.05,0.5,1,6.5,0.0,3.713572066704308,2.6390573296152584,0.0
9325,2,1,5,50,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,17,26,0,0,0,2,0.04,0.08,0.058823529411764705,0.34,2,5.2,0.0,3.9318256327243257,3.295836866004329,0.0
9326,3,1,1,48,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,19,12,9,0,0,3,0.0625,0.125,0.05263157894736842,0.3958333333333333,1,12.0,0.1111111111111111,3.8918202981106265,2.5649493574615367,2.302585092994046
9327,2,1,3,51,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,30,0,0,0,4,0.0784313725490196,0.0,0.07142857142857142,0.27450980392156865,2,10.0,0.0,3.9512437185814275,3.4339872044851463,0.0
9328,2,1,6,47,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,13,27,0,0,0,2,0.0425531914893617,0.10638297872340426,0.07692307692307693,0.2765957446808511,2,4.5,0.0,3.871201010907891,3.332204510175204,0.0
9329,3,1,3,55,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12,36,0,0,0,5,0.09090909090909091,0.0,0.08333333333333333,0.21818181818181817,2,12.0,0.0,4.02535169073515,3.6109179126442243,0.0
9330,3,1,1,58,0,0,0,0,0,0,2,1,0,4,1,0,0,0,0,15,13,22,0,0,3,0.05172413793103448,0.06896551724137931,0.06666666666666667,0.25862068965517243,1,13.0,0.09090909090909091,4.07753744390572,2.6390573296152584,3.1354942159291497
9331,3,1,1,47,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,17,10,12,0,0,3,0.06382978723404255,0.10638297872340426,0.058823529411764705,0.3617021276595745,2,10.0,0.08333333333333333,3.871201010907891,2.3978952727983707,2.5649493574615367
9332,3,1,2,45,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,11,27,0,0,0,3,0.06666666666666667,0.15555555555555556,0.09090909090909091,0.24444444444444444,1,13.5,0.0,3.828641396489095,3.332204510175204,0.0
9333,2,1,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,12,0,0,0,2,0.05555555555555555,0.0,0.058823529411764705,0.4722222222222222,2,6.0,0.0,3.6109179126442243,2.5649493574615367,0.0
9334,2,1,1,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,8,0,0,0,3,0.07317073170731707,0.0,0.038461538461538464,0.6341463414634146,1,8.0,0.0,3.7376696182833684,2.1972245773362196,0.0
9335,2,1,3,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,20,0,0,0,3,0.061224489795918366,0.0,0.045454545454545456,0.4489795918367347,2,6.666666666666667,0.0,3.912023005428146,3.044522437723423,0.0
9336,4,1,2,55,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,17,16,14,0,0,4,0.07272727272727272,0.12727272727272726,0.058823529411764705,0.3090909090909091,2,8.0,0.07142857142857142,4.02535169073515,2.833213344056216,2.70805020110221
9337,2,1,4,50,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,17,26,0,0,0,3,0.06,0.1,0.058823529411764705,0.34,2,6.5,0.0,3.9318256327243257,3.295836866004329,0.0
9338,2,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,14,0,0,0,2,0.046511627906976744,0.0,0.045454545454545456,0.5116279069767442,2,4.666666666666667,0.0,3.784189633918261,2.70805020110221,0.0
