id,NumDots,PathLevel,NumDash,NumNumericChars,PctExtHyperlinks,PctExtResourceUrls,InsecureForms,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT
7635,3,2,0,9,0.0522875817,0.0833333333,1,0.0,0,0,0,1
5637,2,3,0,12,0.0652173913,0.0526315789,1,0.0,0,0,1,1
7155,1,3,6,6,0.006097561,0.05,1,0.0030487805,0,1,1,1
8425,2,3,0,0,0.0,0.02,1,0.0483870968,0,0,1,1
6611,2,4,2,0,0.1268656716,0.2857142857,1,0.0,0,1,0,1
2711,2,4,1,4,1.0,1.0,1,0.0,1,0,-1,-1
8731,2,1,0,0,0.0,0.5555555556,1,0.0454545455,0,1,0,1
3202,3,8,3,48,0.0,0.0416666667,1,0.0,0,0,0,1
4350,3,2,0,0,0.2,0.9764705882,1,0.0571428571,1,0,-1,1
4139,2,4,0,0,0.0,0.0,1,0.0,0,0,1,1
1885,3,3,0,6,0.0,0.0222222222,1,1.0,0,0,1,-1
8640,1,1,1,0,0.2631578947,0.3125,0,0.0,0,1,0,1
4486,4,2,0,0,0.0,0.0,1,0.0,0,0,1,1
2495,1,4,3,5,0.0,0.0,1,1.0,0,0,1,-1
5948,1,7,0,1,0.0884955752,0.1481481481,1,0.0,0,0,0,1
3037,3,5,0,0,0.0,0.0,1,0.0,0,0,1,1
5778,3,2,0,4,0.0,0.0,0,0.0,0,1,1,1
3604,3,4,5,23,0.0555555556,0.0909090909,1,0.9444444444,0,0,1,-1
846,4,4,2,41,0.0,0.0,1,0.0,0,0,1,1
543,3,3,0,0,1.0,1.0,1,0.0,1,0,-1,-1
3725,3,5,3,0,1.0,1.0,1,0.0,1,0,-1,-1
4188,2,3,0,1,0.0,0.6428571429,1,1.0,0,0,0,-1
3680,5,3,0,4,0.5555555556,0.0,1,0.1111111111,0,0,1,0
8900,1,3,0,3,0.1882352941,0.2,1,0.0352941176,0,1,0,1
7968,2,0,0,9,0.03125,0.0625,1,0.0,0,0,0,1
8486,1,1,0,0,0.1714285714,0.4827586207,1,0.0714285714,0,0,0,1
6076,1,5,7,8,0.2566371681,0.4390243902,0,0.0,0,1,0,1
7341,1,5,8,10,0.1132075472,0.9636363636,1,0.0,0,0,-1,1
8226,3,0,0,24,0.6141732283,0.6666666667,0,0.0,1,0,0,0
7247,2,4,1,12,0.1743119266,0.0576923077,1,0.0366972477,0,0,0,1
9711,2,5,0,7,0.1666666667,0.25,1,0.0,0,0,0,1
8291,1,3,1,0,0.3137254902,0.2054794521,1,0.0196078431,0,1,0,0
7138,1,2,9,2,0.175257732,0.9759036145,1,0.1134020619,0,1,-1,1
2965,3,8,3,48,0.0,0.0416666667,1,0.0,0,0,0,1
7560,1,2,6,0,0.0892857143,0.3958333333,0,0.0238095238,0,0,0,1
2530,15,5,0,74,1.0,1.0,1,0.0,1,0,-1,-1
7285,2,5,0,6,0.2612612613,0.6842105263,1,0.0630630631,0,1,0,0
5773,3,3,5,8,0.0226244344,0.2028985507,1,0.0030165913,0,0,0,1
1049,2,3,0,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
7046,2,5,0,0,0.1111111111,0.125,0,0.0,0,0,0,1
1961,2,1,1,0,0.0,0.0,1,0.0,1,0,1,1
2531,2,6,1,0,0.0,0.0,0,0.0,1,0,1,1
9049,2,1,0,0,0.0,0.0740740741,1,0.0125,0,0,0,1
7604,5,1,0,0,0.2289156627,1.0,1,0.0,0,0,-1,1
6525,3,4,9,15,0.0240963855,0.2352941176,0,0.0,0,1,1,1
238,2,2,0,3,0.0,0.3333333333,1,0.0,0,0,-1,1
4918,3,3,5,18,0.0,0.0,1,0.0,0,0,1,1
6480,4,4,0,26,0.0428571429,0.7608695652,1,0.0,0,0,0,1
1134,2,4,1,0,0.0,0.0833333333,1,0.0,0,0,1,1
6977,1,5,3,16,0.3054545455,1.0,0,0.0,0,0,-1,1
5902,1,4,6,6,0.0411764706,0.9642857143,1,0.0235294118,0,1,-1,1
9058,2,3,0,4,0.0320512821,0.2040816327,1,0.0256410256,0,1,0,1
4260,2,5,0,0,0.0666666667,0.0769230769,1,0.8666666667,0,0,1,-1
8841,1,0,0,0,0.1875,0.1666666667,0,0.0,0,1,1,1
6966,1,5,2,6,0.0,0.5,0,0.0,0,0,0,1
9980,3,2,0,0,0.03125,0.3695652174,1,0.15625,0,0,0,1
793,1,3,1,0,0.0,0.0,1,0.0,0,0,1,1
1986,2,1,0,0,0.0,0.0,1,0.0,1,0,1,1
5657,2,1,1,5,0.05,0.0666666667,1,0.0,0,0,1,1
8740,1,2,0,8,0.91875,0.0412371134,1,0.0,0,1,1,-1
7936,2,3,5,4,0.0107526882,0.1603773585,1,0.0430107527,0,0,0,1
6098,3,1,0,8,0.0326797386,0.1851851852,0,0.0,0,0,1,1
5908,2,3,1,13,0.109375,0.98,1,0.0,0,0,-1,1
7374,2,2,0,10,0.0065789474,0.4130434783,1,0.0,0,0,1,1
8129,2,3,0,21,0.1428571429,0.0666666667,1,0.0,0,0,1,1
2979,2,3,0,20,0.0,0.1428571429,1,1.0,0,0,0,-1
8862,1,0,0,4,0.15625,0.2916666667,1,0.0,0,0,0,1
9302,2,3,1,0,0.3962264151,0.2631578947,1,0.0,0,1,0,0
6722,2,1,1,7,0.0185185185,1.0,0,0.0,0,0,-1,1
7843,2,4,4,4,0.0,0.34375,1,0.0598290598,0,0,0,1
5525,2,3,10,0,0.0588235294,0.1333333333,1,0.0,0,0,0,1
8722,2,2,0,8,0.0256410256,1.0,1,0.0,0,1,-1,1
8432,2,2,0,2,0.2275862069,0.847826087,1,0.0068965517,0,0,-1,1
9009,1,2,5,0,0.7007874016,0.4220183486,1,0.0787401575,0,1,0,-1
8604,2,1,1,12,0.1560693642,0.6071428571,1,0.0462427746,0,1,0,1
7175,2,1,1,9,0.0,0.5,0,0.0,1,0,1,1
3920,2,4,0,0,0.0,0.0,1,0.0,0,0,1,1
3139,2,3,1,15,0.0555555556,0.0909090909,1,0.9444444444,0,0,1,-1
9417,3,3,0,6,0.1699716714,0.16,1,0.0028328612,0,0,0,1
9934,3,2,0,0,0.0721649485,0.1304347826,0,0.0206185567,0,0,0,1
5790,2,4,0,6,0.347826087,0.3157894737,1,0.0086956522,0,1,0,0
4074,2,2,0,0,1.0,1.0,1,0.0,1,0,-1,-1
3288,3,5,5,20,0.0555555556,0.0909090909,1,0.9444444444,0,0,1,-1
3230,6,6,0,23,0.0,0.2631578947,1,0.9230769231,0,0,0,-1
1827,5,6,0,0,0.8333333333,0.2352941176,1,0.0833333333,0,0,0,-1
5549,3,3,1,5,0.0392156863,0.0,0,0.0,0,0,1,1
594,2,3,0,0,0.0,0.1538461538,1,0.0,0,0,1,1
2726,3,3,0,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
4138,4,3,0,0,1.0,0.5,1,0.0,1,0,0,-1
561,3,6,0,9,0.0,0.5,1,0.0,1,0,1,1
7407,1,5,7,8,0.1754385965,0.4561403509,1,0.0350877193,0,0,0,1
8807,1,5,3,0,0.0,0.5,1,0.2232142857,0,0,0,1
8387,2,4,0,8,0.3846153846,0.2222222222,1,0.0153846154,0,0,0,0
244,5,2,1,0,0.4716981132,0.976744186,1,0.0377358491,1,0,-1,0
7269,3,5,9,11,0.3262711864,0.2745098039,1,0.0042372881,0,1,0,0
5436,2,3,1,8,0.106557377,0.2,0,0.0163934426,0,1,0,1
4438,3,2,0,3,0.9230769231,1.0,1,0.0,1,0,-1,-1
9685,3,1,0,1,0.0087336245,0.9955156951,1,0.1048034934,0,0,-1,1
8107,2,2,6,0,0.0,1.0,1,0.0147058824,0,0,0,1
406,3,5,1,6,0.0,0.0,0,0.0,1,0,1,1
1443,2,4,0,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
262,2,4,0,0,0.7857142857,0.0909090909,1,0.2142857143,0,0,0,-1
4407,4,2,0,0,0.0,0.0,1,0.0,0,0,1,1
7634,3,6,1,3,0.0606060606,0.0461538462,0,0.0606060606,0,1,1,1
9534,2,2,3,0,0.1268292683,0.36,0,0.0,0,0,0,1
1690,3,4,1,20,0.0,0.0,1,0.0,0,0,1,1
9867,2,3,1,1,0.0526315789,0.0833333333,1,0.0,0,0,1,1
1726,2,1,0,0,1.0,1.0,1,0.0,1,0,-1,-1
8995,1,4,0,3,0.075,0.1470588235,1,0.175,0,0,1,1
4931,2,7,0,1,0.0,0.7857142857,1,1.0,1,0,1,-1
5963,4,9,1,0,0.1747572816,0.0,0,0.0194174757,0,0,1,1
2497,2,4,3,5,0.0,0.0,1,1.0,0,0,1,-1
9015,1,5,1,8,0.4367816092,0.5111111111,1,0.0,0,0,0,0
6905,3,1,2,9,0.1470588235,0.3157894737,1,0.0588235294,0,0,0,1
6107,3,3,5,7,0.0568561873,0.0980392157,0,0.0,0,0,0,1
8201,3,3,0,36,0.0384615385,0.1666666667,1,0.0,0,0,1,1
341,4,3,0,9,0.0,0.0,1,0.0,1,0,1,1
2409,4,4,0,0,0.0,0.0,1,0.0,0,0,1,1
1602,2,2,0,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
9865,2,3,0,3,0.019379845,0.5,1,0.0019379845,0,1,0,1
8360,2,5,1,8,0.0972222222,0.2444444444,1,0.0,0,0,0,1
5783,2,0,0,0,0.1081081081,0.0344827586,0,0.0810810811,0,0,1,1
4577,5,2,0,3,0.0,1.0,1,1.0,1,0,-1,-1
7972,2,4,5,4,0.1315789474,0.3076923077,0,0.0789473684,0,1,0,1
3726,4,5,0,1,0.0,0.0,1,0.0,0,0,1,1
2557,3,4,0,0,0.0,0.0,1,0.0,0,0,1,1
2786,2,4,0,0,1.0,1.0,1,0.0,1,0,-1,-1
1524,4,3,0,9,0.0,0.7857142857,1,1.0,1,0,1,-1
7718,1,5,5,12,0.5070422535,0.2285714286,1,0.0281690141,0,1,0,0
2508,4,2,0,10,1.0,0.0666666667,1,0.0,1,0,1,-1
2832,4,5,1,0,0.0,0.1666666667,1,0.0,0,0,0,1
1013,4,3,0,12,0.375,0.0,1,0.0,1,0,0,0
5281,2,7,0,6,0.0290178571,0.5384615385,1,0.0446428571,0,0,0,1
4896,3,2,0,0,0.8888888889,0.0,1,0.1111111111,0,0,1,-1
1767,3,3,0,0,0.0,0.0,1,0.0,0,0,1,1
4552,2,5,1,4,0.0327868852,1.0,1,0.9672131148,0,0,-1,-1
7122,2,5,9,8,0.1530612245,0.3529411765,1,0.0102040816,0,1,0,1
6550,2,4,7,8,0.0,0.25,0,0.0833333333,0,0,0,1
4038,3,3,0,0,0.0,0.0,1,0.0,0,0,1,1
8271,2,2,5,11,0.0392156863,0.3333333333,0,0.137254902,0,0,0,1
149,2,2,0,0,0.0,0.7857142857,1,1.0,1,0,1,-1
286,2,3,0,4,0.0,0.0,1,0.0,0,0,1,1
7801,1,5,5,8,0.5873015873,0.3421052632,1,0.1111111111,0,0,0,-1
9652,3,3,0,4,0.0420168067,0.1754385965,1,0.0364145658,0,0,0,1
364,1,3,0,2,0.0,0.0,1,1.0,0,0,1,-1
5368,2,6,8,8,0.0208333333,0.0576923077,1,0.3958333333,0,0,1,0
9946,2,5,0,12,0.0694444444,0.2857142857,1,0.0138888889,0,0,1,1
8411,1,0,0,4,0.059125964,0.4848484848,0,0.0,0,1,0,1
9454,3,2,0,5,0.0833333333,0.2272727273,0,0.0,0,1,-1,1
4726,2,2,1,0,1.0,0.9333333333,1,0.0,1,0,1,-1
7272,1,3,10,4,0.175,0.6666666667,0,0.025,0,0,0,1
6771,3,4,2,6,0.703125,0.3448275862,1,0.0078125,0,1,0,-1
4444,2,3,0,0,0.0,0.0,1,0.0,0,0,1,1
7447,1,2,7,1,0.1060606061,0.3928571429,1,0.1136363636,0,1,0,1
237,3,4,1,0,1.0,0.9375,1,0.0,1,0,-1,-1
7710,2,2,0,5,0.0138888889,0.2692307692,1,0.0,0,0,0,1
9586,3,1,0,2,0.0689655172,0.3333333333,0,0.0,0,0,0,1
2563,4,4,0,10,0.0,0.0,1,0.9607843137,1,0,1,-1
7124,1,4,3,0,0.0372881356,0.1884057971,1,0.0237288136,0,0,0,1
8537,2,3,0,0,0.058419244,0.7162162162,1,0.0068728522,0,0,0,1
9603,3,4,3,2,0.0804597701,0.4848484848,1,0.0804597701,0,1,0,1
5520,1,2,9,0,0.1458333333,0.5178571429,1,0.0,0,0,0,1
9614,2,1,0,0,0.0348525469,0.7,1,0.0053619303,0,0,0,1
3084,3,4,13,16,0.0,0.0,0,0.0,0,0,1,1
2960,2,3,1,22,0.0555555556,0.0909090909,1,0.9444444444,0,0,1,-1
2103,4,3,0,4,0.0,0.0,1,0.0,0,0,1,1
633,2,3,0,0,0.0,0.7857142857,1,1.0,1,0,1,-1
6814,3,2,1,5,0.7101449275,0.5833333333,1,0.0144927536,1,0,0,-1
2494,2,6,0,0,0.0,0.0,1,0.0,0,0,1,1
2666,5,4,0,4,0.9230769231,1.0,1,0.0,1,0,-1,-1
8495,1,0,0,0,0.0869565217,0.125,0,0.0434782609,0,0,1,1
8426,2,0,0,0,0.1325301205,0.2444444444,0,0.1084337349,0,0,0,1
9267,2,3,0,0,0.1101694915,0.3173076923,1,0.0550847458,0,0,0,1
4212,6,4,3,0,0.0,0.7924528302,0,1.0,1,0,0,-1
3875,7,3,0,0,1.0,0.5,1,0.0,1,0,0,-1
2818,3,2,0,10,0.7435897436,1.0,1,0.0,1,0,-1,-1
8269,2,3,9,14,0.4366197183,0.8648648649,1,0.0352112676,0,0,0,0
9816,2,3,2,0,0.0752688172,0.2272727273,0,0.0215053763,0,0,0,1
7427,2,4,2,14,0.0483870968,0.2222222222,0,0.0,0,0,0,1
8603,2,3,0,4,0.0285714286,0.8865979381,1,0.2904761905,0,1,0,0
8476,2,3,0,4,0.0212765957,0.2352941176,1,0.0212765957,0,0,-1,1
1736,1,2,0,0,1.0,1.0,1,0.0,1,0,-1,-1
7398,2,1,6,9,0.2692307692,0.05,0,0.0,0,1,1,1
4256,2,2,0,0,1.0,0.6666666667,1,0.0,1,0,0,-1
8289,1,3,0,8,0.2626262626,0.9777777778,1,0.0101010101,0,0,-1,1
2476,3,2,0,0,1.0,0.0769230769,1,0.0,0,0,0,-1
9985,2,2,1,6,0.0991735537,0.6333333333,0,0.0330578512,0,0,0,1
3714,3,4,0,0,0.0,0.0,1,1.0,0,0,1,-1
8979,2,0,0,0,0.1428571429,0.0,0,0.0816326531,0,1,1,1
1805,1,3,0,25,0.0,0.0,1,0.0,0,0,1,1
708,3,1,2,9,0.0,0.0,1,1.0,0,0,1,-1
9192,2,2,1,1,0.0857142857,0.0714285714,0,0.0285714286,0,1,1,1
5190,2,4,4,1,0.0142857143,0.9827586207,1,0.019047619,0,0,-1,1
5473,1,2,12,5,0.4129032258,0.811965812,1,0.0774193548,0,1,-1,0
73,2,2,0,1,0.75,0.2222222222,1,0.125,0,0,0,-1
7844,1,3,16,5,0.0222222222,0.2089552239,1,0.0,0,0,0,1
5102,1,2,10,4,0.185840708,0.9777777778,1,0.0973451327,0,1,-1,1
6765,2,2,8,3,0.0639269406,0.1610169492,1,0.0,0,0,0,1
1126,3,4,2,4,0.0,0.3333333333,1,0.0,0,0,-1,1
1242,4,6,1,6,0.375,0.0,1,0.0,0,0,0,0
8254,1,2,5,0,0.2083333333,0.9787234043,1,0.0916666667,0,1,-1,1
2350,7,2,1,6,0.0,0.3157894737,1,0.0,0,0,0,1
6603,1,2,8,5,0.1442307692,0.987804878,1,0.0961538462,0,1,-1,1
6781,2,3,7,0,0.0903954802,0.234375,1,0.0056497175,0,0,0,1
4359,2,1,0,0,1.0,0.9333333333,1,0.0,1,0,1,-1
1344,3,5,1,0,1.0,1.0,1,0.0,1,0,-1,-1
9989,3,1,0,6,0.1473684211,0.306122449,1,0.0,0,0,-1,1
8680,2,1,0,2,0.0182926829,0.1111111111,1,0.0,0,1,0,1
9576,3,1,0,4,0.0,0.0,1,0.0,0,0,1,1
6653,3,1,0,10,0.0339233038,0.5714285714,1,0.0,0,1,0,1
1101,2,6,0,3,0.0666666667,0.0769230769,1,0.8666666667,0,0,1,-1
7328,1,2,3,0,0.0591327201,0.0396825397,1,0.0709592641,0,0,0,1
7623,3,4,0,0,0.2,0.5,0,0.0,0,0,0,1
988,2,2,0,0,0.0,0.0625,1,0.0,0,0,0,1
2853,3,2,0,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
631,6,8,3,21,0.0027932961,0.0384615385,1,0.9525139665,0,0,1,-1
1250,2,3,0,0,1.0,0.0,1,0.0,0,0,1,-1
3180,2,3,1,24,0.0555555556,0.0909090909,1,0.9444444444,0,0,1,-1
483,1,11,1,41,0.6470588235,0.9032258065,1,0.3529411765,1,0,-1,-1
3041,2,6,0,0,0.0,0.1666666667,1,0.0,0,0,0,1
5011,3,0,0,0,0.0881924198,0.7407407407,1,0.000728863,0,1,0,1
8728,2,0,0,0,0.0,0.0303030303,0,0.0357142857,0,0,1,1
7001,3,4,3,5,0.12,0.0643274854,1,0.0044444444,0,0,0,1
3274,3,4,0,0,1.0,1.0,1,0.0,1,0,-1,-1
7228,1,5,8,8,0.375,0.25,0,0.0625,0,1,1,0
3684,6,4,0,0,0.7857142857,0.0588235294,1,0.0,0,0,0,-1
6675,1,5,6,8,0.093220339,1.0,1,0.0508474576,0,0,0,1
6808,2,2,0,0,0.1134020619,0.5652173913,0,0.0103092784,0,0,0,1
9739,2,3,1,0,0.1688311688,0.4210526316,1,0.0519480519,0,0,0,1
1317,2,3,0,0,0.0,0.7857142857,1,1.0,1,0,1,-1
3226,2,5,1,22,0.0,0.7857142857,1,1.0,1,0,1,-1
1073,3,2,1,3,1.0,1.0,1,0.0,1,0,-1,-1
4816,4,3,0,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
8460,2,2,0,0,0.8133333333,0.6774193548,1,0.0088888889,1,1,0,-1
5753,3,3,5,6,0.6741573034,0.9879518072,1,0.0224719101,1,0,-1,-1
9146,1,5,0,5,0.0130434783,0.108974359,0,0.0,0,0,0,1
4617,2,5,0,1,0.0,0.0,1,0.0,0,0,1,1
3098,2,3,0,4,0.0,0.0,1,1.0,0,0,1,-1
6870,3,8,7,8,0.1,0.3170731707,1,0.0090909091,0,0,0,1
1301,2,5,1,0,1.0,1.0,1,0.0,1,0,-1,-1
7286,3,3,1,7,0.125,0.1578947368,1,0.125,0,0,0,1
6285,1,2,10,0,0.2307692308,0.7391304348,1,0.0769230769,0,0,0,1
5496,2,2,6,3,0.0975609756,0.0277777778,1,0.0,0,0,1,1
5292,3,4,16,15,0.6129032258,0.5294117647,0,0.0,0,1,0,0
1799,2,3,0,0,0.8571428571,0.2,1,0.1071428571,1,0,0,-1
5204,1,5,7,5,0.0873015873,0.32,1,0.119047619,0,0,0,1
8228,2,2,0,5,0.08,0.1538461538,1,0.0,0,0,1,1
5048,3,0,0,0,0.3,0.25,0,0.0,0,0,0,1
6442,2,3,2,7,0.0606060606,0.6153846154,1,0.0,0,0,0,1
8106,1,5,12,8,0.1403508772,1.0,1,0.0175438596,0,0,0,1
2360,4,4,0,0,0.0,0.0,0,0.0,1,0,1,1
9381,2,5,3,8,0.1684782609,0.5263157895,1,0.0108695652,0,1,1,1
3655,3,6,1,0,0.0,0.0,1,0.0,0,0,1,1
7053,1,5,1,14,0.093220339,0.75,0,0.0169491525,0,0,0,1
1287,3,4,2,0,0.0,0.0,1,0.0,0,0,1,1
9127,1,2,0,4,0.0434782609,0.6,0,0.0,0,1,0,1
4446,2,3,0,0,0.0,0.0,1,0.0,0,0,1,1
2138,4,4,0,1,0.9230769231,1.0,0,0.0,1,0,-1,-1
6788,2,6,6,9,0.5411255411,0.4473684211,1,0.0,0,0,0,0
9753,2,2,2,0,0.076433121,0.2916666667,1,0.0318471338,0,0,0,1
8511,1,3,2,8,0.0133333333,0.3333333333,1,0.0,0,0,0,1
9540,2,2,0,0,0.5397727273,0.186440678,1,0.0511363636,0,0,0,0
6895,4,6,4,8,0.1090047393,0.8333333333,1,0.0142180095,0,0,0,1
8570,2,1,0,0,0.0967741935,0.1836734694,1,0.0161290323,0,1,0,1
7152,1,3,4,6,0.1176470588,0.1351351351,1,0.0,0,0,0,1
964,14,4,0,76,0.8571428571,1.0,1,0.0,1,0,-1,-1
6013,5,2,0,8,0.0063694268,0.0,0,0.0,0,0,1,1
4883,3,3,0,0,0.0391304348,1.0,1,0.947826087,0,0,-1,-1
141,6,8,3,24,0.0027932961,0.0384615385,1,0.9525139665,0,0,1,-1
9033,1,2,0,5,0.1458333333,0.9787234043,1,0.0,0,0,0,1
6937,3,2,0,3,0.1363636364,0.0909090909,1,0.0,0,0,1,1
6543,1,3,0,0,0.0869565217,0.2564102564,0,0.0072463768,0,1,0,1
5244,3,5,10,8,0.0608108108,0.4761904762,0,0.0135135135,0,0,0,1
4432,2,2,0,0,0.2,0.037037037,1,0.8,0,0,1,-1
407,2,4,1,16,1.0,1.0,1,0.0,1,0,-1,-1
8213,5,5,5,15,0.7254901961,0.125,1,0.0261437908,0,0,1,-1
8377,1,3,0,0,0.3983050847,1.0,1,0.0508474576,0,0,-1,0
8628,1,2,0,0,0.2272727273,0.2666666667,0,0.0454545455,0,0,0,1
8235,3,4,19,6,0.628742515,0.6666666667,1,0.0119760479,0,0,0,0
4400,3,8,2,4,1.0,1.0,1,0.0,1,0,-1,-1
5253,2,1,0,3,0.0674157303,0.0333333333,1,0.0,0,0,1,1
12,2,2,0,1,1.0,1.0,1,0.0,1,0,-1,-1
4761,2,3,0,0,0.0,0.3636363636,1,1.0,0,0,0,-1
1178,2,0,0,0,1.0,0.3333333333,1,0.0,1,0,0,-1
2864,2,2,0,0,0.0,0.0,1,0.0,0,0,1,1
6472,6,1,2,60,0.125,0.9090909091,1,0.0,1,0,-1,1
6229,1,5,9,5,0.1034482759,0.3260869565,1,0.0086206897,0,0,0,1
2990,3,8,3,49,0.0,0.0416666667,1,0.0,0,0,0,1
7118,1,2,5,1,0.0491803279,0.3170731707,1,0.0054644809,0,0,0,1
7011,2,2,8,6,0.0457380457,0.328358209,1,0.1600831601,0,0,0,1
8558,3,3,0,7,0.0212765957,0.8653846154,1,0.0531914894,0,0,0,1
1441,1,3,0,2,0.0,0.2857142857,1,0.0,0,0,-1,1
9748,2,2,1,1,0.1428571429,0.5205479452,1,0.0,0,1,0,1
2876,3,3,1,4,0.9230769231,1.0,1,0.0,1,0,-1,-1
9099,1,0,1,0,0.0952380952,0.8181818182,0,0.0952380952,0,1,0,1
8789,1,3,2,9,0.0,0.0,1,0.0,0,0,1,1
7233,1,1,0,4,0.04,0.8,1,0.0,0,0,-1,1
3727,3,5,0,2,0.8181818182,0.0666666667,1,0.0909090909,0,0,1,-1
2773,4,3,1,0,1.0,1.0,1,0.0,1,0,-1,-1
455,2,1,0,2,1.0,1.0,1,0.0,1,0,-1,-1
8190,3,4,5,4,0.0136986301,0.1904761905,1,0.0,0,1,0,1
1368,4,3,0,10,0.375,0.0,1,0.0,1,0,0,0
3713,2,4,1,0,0.0,0.0,1,0.0,0,0,1,1
9853,3,2,0,5,0.0115606936,0.3076923077,1,0.0,0,1,0,1
1389,2,3,0,0,0.0,0.7857142857,1,1.0,1,0,1,-1
1001,2,2,0,0,0.0,1.0,1,0.0,1,0,-1,1
7762,4,4,0,0,0.0769230769,0.2,1,0.0,0,0,0,1
3554,4,3,1,0,0.8888888889,0.0,1,0.1111111111,0,0,1,-1
4115,3,3,0,0,0.0,0.0,0,0.2,0,0,1,1
1668,1,7,0,6,0.0666666667,0.0769230769,1,0.8666666667,0,0,1,-1
3174,2,2,2,24,0.0,0.0625,1,0.0,0,0,0,1
9398,3,1,3,3,0.0085763293,0.1962616822,1,0.0102915952,0,0,0,1
489,1,5,0,19,0.2023809524,1.0,1,0.0119047619,0,0,-1,1
3231,6,6,0,18,0.0,0.2631578947,1,0.9230769231,0,0,0,-1
3829,2,3,0,0,0.0,0.0,1,0.0,0,0,1,1
8652,2,2,0,0,0.1707317073,0.3243243243,1,0.0,0,0,0,1
5209,4,4,2,3,0.1351351351,0.0,1,0.1081081081,0,0,1,1
7849,4,3,1,3,0.0571428571,0.1111111111,0,0.1142857143,0,0,0,1
5705,1,11,0,76,0.0416666667,0.0769230769,1,0.0416666667,0,0,1,1
9640,3,2,1,7,0.0091743119,0.0862068966,1,0.1651376147,0,1,0,1
8134,2,3,7,10,0.0279069767,0.140625,1,0.0790697674,0,1,0,1
704,4,2,0,0,0.0,0.0,1,0.0,0,0,1,1
5106,1,6,7,11,0.2772277228,1.0,1,0.0198019802,0,0,-1,1
8894,1,2,0,0,0.0888888889,0.175,1,0.0,0,0,1,1
3292,3,4,1,0,0.9090909091,0.9583333333,1,0.0,1,0,-1,-1
8126,1,3,5,0,0.0833333333,0.3,1,0.09375,0,1,0,1
9632,3,2,0,0,0.1025641026,0.0,0,0.0,0,0,1,1
9022,2,2,0,6,0.1282051282,0.0555555556,0,0.0,0,0,0,1
4910,2,6,0,0,0.0,0.0,1,0.0,0,0,1,1
4441,4,6,1,6,1.0,1.0,1,0.0,1,0,-1,-1
987,3,3,1,0,1.0,1.0,1,0.0,1,0,-1,-1
9237,2,0,0,0,0.2857142857,0.9444444444,0,0.1428571429,0,0,-1,0
9884,2,4,1,5,0.1388888889,0.3684210526,1,0.0555555556,0,0,0,1
7706,1,3,1,3,0.0454545455,0.8918918919,0,0.0,0,0,-1,1
6258,4,2,0,15,0.125,0.0,1,0.0,0,0,1,1
6090,3,1,0,5,0.0943396226,0.0,1,0.0,0,0,1,1
5239,2,2,13,6,0.0646551724,1.0,1,0.0,0,0,0,1
1199,2,2,0,3,0.0,0.0,1,0.0,0,0,1,1
9071,3,3,0,8,0.064516129,0.1333333333,1,0.0,0,0,0,1
7520,2,2,1,4,0.1,0.1333333333,1,0.0,0,1,0,1
6813,3,1,4,16,0.023255814,0.2195121951,1,0.0,0,1,0,1
8321,2,2,0,4,0.0029585799,0.0693069307,1,0.0,0,0,0,1
7176,3,5,8,8,0.3138686131,0.6885245902,1,0.0437956204,0,1,0,0
4471,3,5,0,111,0.0,0.0,1,0.0,0,0,1,1
892,3,2,0,0,0.0,0.0,1,0.0,0,0,1,1
1970,2,2,0,0,0.0,0.0,1,0.0,0,0,1,1
5758,2,2,6,0,0.0476190476,0.1044776119,1,0.0052910053,0,0,0,1
6528,1,3,4,6,0.0497237569,0.693877551,1,0.0497237569,0,0,0,1
6295,3,2,8,7,0.36,0.4375,1,0.016,0,1,0,0
7596,2,5,7,15,0.1421052632,1.0,1,0.0,0,0,0,1
3250,2,3,0,0,0.0,0.0,1,0.0,0,0,1,1
6571,1,3,13,13,0.0186335404,0.2142857143,0,0.0,0,0,0,1
6639,4,4,14,10,0.2079207921,0.3111111111,1,0.0792079208,0,0,0,1
7352,1,2,6,0,0.2761904762,0.4155844156,1,0.0952380952,0,1,0,0
9173,3,3,0,3,0.12,0.1111111111,1,0.04,0,0,1,1
7474,1,6,6,9,0.0833333333,1.0,1,0.1388888889,0,0,-1,1
9602,3,2,0,5,0.1066666667,0.0277777778,1,0.0,0,0,1,1
8674,1,3,0,4,0.2411347518,0.4565217391,1,0.0638297872,0,0,0,1
1240,3,4,1,0,1.0,1.0,1,0.0,1,0,-1,-1
2290,2,3,0,4,0.0,0.0,1,1.0,0,0,1,-1
2741,3,1,0,3,0.9230769231,1.0,1,0.0,1,0,-1,-1
4586,5,3,1,0,0.9375,1.0,1,0.0,1,0,-1,-1
1230,3,3,0,0,0.0,0.1538461538,1,0.0,0,0,1,1
6981,2,2,8,5,0.0297029703,0.0886075949,1,0.0,0,0,0,1
5179,1,3,2,6,0.0588235294,0.5192307692,1,0.0,0,0,0,1
